1786230420.106686407,card0,61.0,81.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2921Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),317.0
1786230421.187342632,card0,62.0,82.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3218Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),173.0
1786230422.270054929,card0,62.0,85.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3100Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),300.0
1786230423.350657652,card0,63.0,86.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3114Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),311.0
1786230424.432945853,card0,63.0,86.0,67.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3134Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),288.0
1786230425.513766478,card0,63.0,87.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3170Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),301.0
1786230426.593498190,card0,63.0,91.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(2853Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),180.0
1786230427.676289654,card0,63.0,87.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3176Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),283.0
1786230428.757647733,card0,63.0,87.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3139Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),224.0
1786230429.837192862,card0,63.0,87.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3178Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),249.0
1786230430.917942483,card0,62.0,87.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3160Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),235.0
1786230432.006303503,card0,62.0,86.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3121Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),269.0
1786230433.089646890,card0,62.0,86.0,68.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3214Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),178.0
1786230434.171195508,card0,62.0,92.0,66.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(3291Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),170.0
1786230435.250135118,card0,62.0,92.0,66.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3315Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),76.0
1786230436.337250702,card0,60.0,62.0,64.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),12.0
1786230437.444500127,card0,58.0,59.0,60.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),13.0
1786230438.525782709,card0,57.0,58.0,60.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),13.0
1786230439.608427936,card0,56.0,57.0,58.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),12.0
1786230440.688486905,card0,55.0,56.0,57.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),13.0
1786230441.774705167,card0,54.0,54.0,56.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(0Mhz),S,(417Mhz),0,1 (16.0GT/s x16),12.0
1786230442.859525745,card0,53.0,55.0,56.0,(219Mhz),1,(1410Mhz),1,(772Mhz),2,(385Mhz),1,(800Mhz),1,1 (16.0GT/s x16),42.0
1786230443.941858826,card0,52.0,54.0,56.0,(219Mhz),1,(1537Mhz),1,(875Mhz),3,(2860Mhz),1,(872Mhz),1,1 (16.0GT/s x16),47.0
1786230445.028912175,card0,52.0,53.0,56.0,(219Mhz),1,(582Mhz),1,(96Mhz),0,(41Mhz),S,(417Mhz),0,1 (16.0GT/s x16),17.0
1786230446.113473888,card0,51.0,53.0,55.0,(219Mhz),1,(1537Mhz),1,(875Mhz),3,(41Mhz),S,(872Mhz),1,1 (16.0GT/s x16),35.0
1786230447.198675798,card0,50.0,51.0,53.0,(219Mhz),1,(1978Mhz),1,(1124Mhz),4,(2800Mhz),1,(1200Mhz),1,1 (16.0GT/s x16),93.0
1786230448.279547171,card0,50.0,80.0,56.0,(219Mhz),1,(2016Mhz),1,(1258Mhz),5,(3279Mhz),1,(1280Mhz),1,1 (16.0GT/s x16),169.0
